gloss1,gloss2,video1,video2,dtw_distance
Sister,Door,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,233.09103119594448
Teach,Adult,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/People/Adult/MVI_3823.pkl,233.0995896362507
Sorry,female,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9769.pkl,233.11134434346488
Today,Night,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Night/MVI_5073.pkl,233.1189574553785
Twenty,bad,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Adjectives/bad/MVI_9434.pkl,233.1344094100589
Sorry,Black,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4040.pkl,233.14372899719177
See?,Pen,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4390.pkl,233.1517567593144
Again,Job,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Jobs/Job/MVI_8925.pkl,233.15566916720155
Holiday,Blue,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,233.16055108192384
Ten_People,warm,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9495.pkl,233.17304738902808
What,good,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9268.pkl,233.17635029000863
Again,Child,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,233.18643548604902
Twenty,Girl,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/People/Girl/MVI_3965.pkl,233.18877875267623
To_You,he,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_9889.pkl,233.1936815214702
Class,Telephone,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,233.1948836655819
See?,Black,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4040.pkl,233.2015253074634
Teach,Gun,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Society/Gun/MVI_8973.pkl,233.20990570892386
Me,warm,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9495.pkl,233.21121136262764
Again,Cell phone,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,233.24845960820866
It,Child,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,233.26109216065595
To_You,cool,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Adjectives/cool/MVI_9418.pkl,233.2765463835789
How,cool,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Adjectives/cool/MVI_9418.pkl,233.28105196810938
Today,Door,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,233.28217675162816
School,Nice,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Adjectives/Nice/MVI_9589.pkl,233.29199466640495
Twenty,Artist,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_5356.pkl,233.29296030222454
How,King,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_3952.pkl,233.2985096276849
Today,Gun,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Society/Gun/MVI_8973.pkl,233.3119155011126
Mother,Door,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,233.32970174707705
University,Morning,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,233.3406789007244
Stay?,Yellow,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,233.34519719208882
Teach,Thursday,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Thursday/MVI_5458.pkl,233.3463563091485
What,Night,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Night/MVI_5073.pkl,233.34877968684495
To_You,Sign,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8990.pkl,233.38877957755653
Talk,Yellow,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,233.39068411177175
How_many,Friday,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,233.4024097158337
Today,Friday,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,233.42409334023822
Stay?,Pleased,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,233.43529512911107
Little,Orange,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,233.44537891196805
School,male,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9765.pkl,233.47307152962787
School,Second,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Second/MVI_9212.pkl,233.4895208980503
Sorry,good,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9268.pkl,233.4986753640692
To_You,low,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9785.pkl,233.50763297736958
Ten_People,Summer,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,233.51007350571342
Today,Morning,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,233.51367762539329
What,Friday,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,233.52812960577495
Stay?,Waiter,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,233.55306614574744
Again,Blind,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9587.pkl,233.55391557975273
Teach,Hello,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Greetings/Hello/MVI_0038.pkl,233.56838991304494
Mother,Morning,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,233.57903246916533
Yes,Orange,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,233.5844626900552
See?,Orange,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,233.58494641507036
Stay?,Queen,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5271.pkl,233.59361051010026
See?,you,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Pronouns/you/MVI_0069.pkl,233.599518079634
What,Blue,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,233.60485094774126
Today,Summer,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,233.6115011906499
Sorry,Friend,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/People/Friend/MVI_3977.pkl,233.62473977026838
To_You,Money,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_4266.pkl,233.64891135087177
Little,Telephone,../all_outputs/output_ssl_small/Little/1-5-w01220221103112023.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,233.65378807236448
Mother,Child,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,233.6657884652801
Yes,Black,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4040.pkl,233.66781582770693
Talk,Black,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Colours/Black/MVI_4040.pkl,233.683676676671
Teach,bad,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Adjectives/bad/MVI_9434.pkl,233.6969353904782
Talk,male,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Adjectives/male/MVI_9765.pkl,233.7133413271172
Again,new,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Adjectives/new/MVI_9342.pkl,233.71700276626206
Sorry,Friday,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,233.73211313134584
University,Child,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,233.7509717638381
Today,it,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_9971.pkl,233.76366577099117
House,Yellow,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,233.76564084732223
Class,Door,../all_outputs/output_ssl_small/Class/4-5-w01920221216122049.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,233.76654624174375
Twenty,tall,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_9384.pkl,233.76843846097174
University,Telephone,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,233.7713136180376
See?,warm,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9495.pkl,233.776218697816
To_You,Artist,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Jobs/Artist/MVI_5356.pkl,233.77859419175695
House,Door,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,233.78018439790193
How,University,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Places/University/MVI_3624.pkl,233.7936016710556
House,it,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_9971.pkl,233.83066851201593
To_You,Friend,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/People/Friend/MVI_3977.pkl,233.8310876430389
Yes,Night,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Night/MVI_5073.pkl,233.83239624297153
Talk,Pleased,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,233.85832709971723
Ten_People,Orange,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,233.8642876401257
Twenty,Blue,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,233.86912749857677
Holiday,Waiter,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,233.8794248210626
How,Job,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Jobs/Job/MVI_8925.pkl,233.89036129215614
Yes,good,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Adjectives/good/MVI_9268.pkl,233.90459037930648
Twenty,Mother,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/People/Mother/MVI_3908.pkl,233.92277947079108
Holiday,Telephone,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,233.92574762134817
Yes,Summer,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,233.92720377241875
School,Restaurant,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Places/Restaurant/MVI_3362.pkl,233.94365794492327
Holiday,Yellow,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,233.94668784549197
Sorry,Priest,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Jobs/Priest/MVI_5344.pkl,233.95606645885977
Teach,Good_Morning,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_Morning/MVI_9932.pkl,233.95619970178444
Talk,Colour,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Colours/Colour/MVI_4050.pkl,233.98117660617086
Again,Morning,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,233.99127005770202
How,Cell phone,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_5392.pkl,234.00558559788317
Today,Orange,../all_outputs/output_ssl_small/Today/3-1-w01320221216121141.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,234.00744007365026
To_You,Blind,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9587.pkl,234.01247426674658
How,Blue,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,234.0482250036986
How,Money,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Society/Money/MVI_4266.pkl,234.0518745980532
How,Pink,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Colours/Pink/MVI_3735.pkl,234.05201660954577
Teach,Child,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/People/Child/MVI_4244.pkl,234.05584758783786
Sorry,Orange,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,234.0636462552044
How,Friend,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/People/Friend/MVI_3977.pkl,234.07472731754447
Stay?,Blue,../all_outputs/output_ssl_small/Stay?/3-5-w05420221216134811.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,234.08864974695177
Teach,Blue,../all_outputs/output_ssl_small/Teach/2-3-w03320221110103825.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,234.09042016358805
Yes,Yellow,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,234.1062702457352
Again,Blue,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Colours/Blue/MVI_3725.pkl,234.11666867480366
Relationship,Yellow,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,234.1184577814041
Relationship,Telephone,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,234.1203309110899
Twenty,cool,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Adjectives/cool/MVI_9418.pkl,234.12163586510528
House,Waiter,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,234.12198080416388
School,Yellow,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,234.12342664275477
How,new,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Adjectives/new/MVI_9342.pkl,234.12588772608999
Sorry,Telephone,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,234.1332335225043
Sorry,Pen,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4390.pkl,234.1457932446226
Yes,Friday,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5026.pkl,234.14952011496368
You,Yellow,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_5195.pkl,234.16576594358767
Ten_People,Waiter,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,234.18381681812903
Mother,Waiter,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,234.18517414852252
You,Pleased,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,234.2228191863216
Ten_People,Second,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Second/MVI_9212.pkl,234.24462694318984
To_You,King,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_3952.pkl,234.24668163330554
See?,Summer,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,234.26054631792658
Me,Summer,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,234.27579512123353
How,Blind,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Adjectives/Blind/MVI_9587.pkl,234.29854752742443
How,he,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_9889.pkl,234.3008249279033
House,Pleased,../all_outputs/output_ssl_small/House/3-4-w02920221216124537.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,234.3066471999349
School,Waiter,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,234.3127690918332
Talk,Pen,../all_outputs/output_ssl_small/Talk/3-5-w03520221216131823.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_4390.pkl,234.32531122621094
Again,he,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Pronouns/he/MVI_9889.pkl,234.33134048030212
You,Afternoon,../all_outputs/output_ssl_small/You/4-4-w00220221216115823.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Afternoon/MVI_4658.pkl,234.3537025254866
Again,low,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Adjectives/low/MVI_9785.pkl,234.36459368225422
What,Summer,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Seasons/Summer/MVI_5421.pkl,234.3788991295101
School,fast,../all_outputs/output_ssl_small/School/3-1-w01620221216121432.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_9326.pkl,234.38212852241261
Again,Sign,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8990.pkl,234.3865642869599
How,Girl,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/People/Girl/MVI_3965.pkl,234.39327717533607
Holiday,Queen,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5271.pkl,234.40710487794792
Relationship,Pleased,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,234.41216196380608
Holiday,Pleased,../all_outputs/output_ssl_small/Holiday/1-3-w06220221103120650.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,234.42978962001834
What,Pleased,../all_outputs/output_ssl_small/What/4-3-w05020221216134123.mp4_1.pkl,../all_outputs/output_include/Greetings/Pleased/MVI_0068.pkl,234.43058558805964
Again,Friend,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/People/Friend/MVI_3977.pkl,234.45577947933575
How,Good_night,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_night/MVI_0109.pkl,234.46513867174673
Mother,Telephone,../all_outputs/output_ssl_small/Mother/4-3-w00420221216120034.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,234.48320457318965
University,Queen,../all_outputs/output_ssl_small/University/3-2-w00920221216120708.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5271.pkl,234.48339179897303
Again,cool,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/Adjectives/cool/MVI_9418.pkl,234.51324340706077
Sorry,warm,../all_outputs/output_ssl_small/Sorry/2-7-w04120221110113545.mp4_1.pkl,../all_outputs/output_include/Adjectives/warm/MVI_9495.pkl,234.5323945202195
Twenty,Yesterday,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Yesterday/MVI_5038.pkl,234.55143818958044
How,Sign,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Society/Sign/MVI_8990.pkl,234.55542925797525
To_You,Gun,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Society/Gun/MVI_8973.pkl,234.56437713470436
Sister,female,../all_outputs/output_ssl_small/Sister/1-5-w00820221103111446.mp4_1.pkl,../all_outputs/output_include/Adjectives/female/MVI_9769.pkl,234.57394573934963
How_many,Orange,../all_outputs/output_ssl_small/How_many/1-4-w05120221103115238.mp4_1.pkl,../all_outputs/output_include/Colours/Orange/MVI_3886.pkl,234.57595532332272
Again,King,../all_outputs/output_ssl_small/Again/2-2-w03120221110103616.mp4_1.pkl,../all_outputs/output_include/People/King/MVI_3952.pkl,234.57639436867305
Twenty,Pink,../all_outputs/output_ssl_small/Twenty/2-5-w05820221110111750.mp4_1.pkl,../all_outputs/output_include/Colours/Pink/MVI_3735.pkl,234.58108549901092
See?,Waiter,../all_outputs/output_ssl_small/See?/4-5-w05520221216134855.mp4_1.pkl,../all_outputs/output_include/Jobs/Waiter/MVI_5333.pkl,234.61126376280583
Ten_People,fast,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Adjectives/fast/MVI_9326.pkl,234.61826035567725
Me,Door,../all_outputs/output_ssl_small/Me/3-5-w00320221216115837.mp4_1.pkl,../all_outputs/output_include/Home/Door/MVI_4368.pkl,234.6631343465467
To_You,Today,../all_outputs/output_ssl_small/To_You/2-3-w00120221110095636.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Today/MVI_5031.pkl,234.66356782603262
Ten_People,White,../all_outputs/output_ssl_small/Ten_People/1-1-w02020221103121410.mp4_1.pkl,../all_outputs/output_include/Colours/White/MVI_3890.pkl,234.66825987645018
It,Morning,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Morning/MVI_5507.pkl,234.67986697285878
Relationship,Queen,../all_outputs/output_ssl_small/Relationship/1-3-w02320221103122040.mp4_1.pkl,../all_outputs/output_include/People/Queen/MVI_5271.pkl,234.70644823491494
Yes,Telephone,../all_outputs/output_ssl_small/Yes/1-1-w06320221103120755.mp4_1.pkl,../all_outputs/output_include/Home/Telephone/MVI_4939.pkl,234.71489194856105
How,tall,../all_outputs/output_ssl_small/How/2-5-w04820221110110030.mp4_1.pkl,../all_outputs/output_include/Adjectives/tall/MVI_9384.pkl,234.73539321480874
It,it,../all_outputs/output_ssl_small/It/3-5-w00720221216120500.mp4_1.pkl,../all_outputs/output_include/Pronouns/it/MVI_9971.pkl,234.7377042431901
