gloss1,gloss2,video1,video2,dtw_distance
What,Chair,../all_outputs/output_ssl_small/What/4-1-w05020221216134105.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_8756.pkl,94.62401934756228
See,Train,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Means_of_Transportation/Train/MVI_8580.pkl,94.64560380705181
Learn,Laptop,../all_outputs/output_ssl_small/Learn/4-2-w03420221216131517.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_5402.pkl,94.64893758099237
Video,Bank,../all_outputs/output_ssl_small/Video/1-4-w02220221103121920.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,94.68506601646834
Dialog box,Laptop,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_5402.pkl,94.78084580767039
Make,Box,../all_outputs/output_ssl_small/Make/3-1-w03820221216132252.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_8842.pkl,94.95554816943626
w064,Animal,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_4167.pkl,94.99407746529606
Dialog box,Reporter,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4513.pkl,95.03056332004341
Big,Animal,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_8576.pkl,95.03698333006753
Big,Spring,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Seasons/Spring/MVI_4570.pkl,95.06597710396495
See,T-Shirt,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_5023.pkl,95.08986832612003
Age,Box,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_8842.pkl,95.10814262942631
Thank_You,wide,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/Adjectives/wide/MVI_9311.pkl,95.1774685126242
Now,Fish,../all_outputs/output_ssl_small/Now/4-5-w01420221216121406.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_8565.pkl,95.18754074837214
See,Court,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Places/Court/MVI_3532.pkl,95.21048240817812
Staying,Bank,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3663.pkl,95.24729057268576
Big,Market,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3490.pkl,95.25005661414009
Make,Animal,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Animals/Animal/MVI_4167.pkl,95.26770638900815
Ten_People,Fish,../all_outputs/output_ssl_small/Ten_People/3-2-w02020221216122000.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_8565.pkl,95.28806704789407
Start,Bag,../all_outputs/output_ssl_small/Start/4-1-w04520221216133029.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8839.pkl,95.28963556228435
Go,Box,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_8842.pkl,95.2949781705294
See,Pen,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Home/Pen/MVI_8791.pkl,95.33723282110957
Learn,Cell phone,../all_outputs/output_ssl_small/Learn/2-4-w03420221110104038.mp4_1.pkl,../all_outputs/output_include/Electronics/Cell phone/MVI_4540.pkl,95.4279087719836
No,Good_evening,../all_outputs/output_ssl_small/No/4-4-w04220221216132716.mp4_1.pkl,../all_outputs/output_include/Greetings/Good_evening/MVI_9940.pkl,95.44485349439019
Tuesday,Bank,../all_outputs/output_ssl_small/Tuesday/1-2-w02720221103122714.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,95.46039990222577
Children,Shoes,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Clothes/Shoes/MVI_3712.pkl,95.49689264849626
Make,Tool,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_8863.pkl,95.54351672647186
There,Reporter,../all_outputs/output_ssl_small/There/4-4-w05920221216135549.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4513.pkl,95.55289058673812
Thank_You,Brown,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,95.70527133549575
Thank_You,Wednesday,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Wednesday/MVI_5457.pkl,95.80889176262836
Read,Newspaper,../all_outputs/output_ssl_small/Read/3-2-w04620221216133123.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_8714.pkl,95.94918013171059
Staying,Family,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/People/Family/MVI_3788.pkl,95.96345550398115
Read,Page,../all_outputs/output_ssl_small/Read/3-2-w04620221216133123.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_4920.pkl,95.99378778041245
Video,Window,../all_outputs/output_ssl_small/Video/1-1-w02220221103121852.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_8767.pkl,96.05288309258863
Sinhala,Laptop,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4546.pkl,96.10986954493866
English,Laptop,../all_outputs/output_ssl_small/English/2-5-w02520221110102953.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_9108.pkl,96.13649159411135
Relationship,Grey,../all_outputs/output_ssl_small/Relationship/3-3-w02320221216123247.mp4_1.pkl,../all_outputs/output_include/Colours/Grey/MVI_8621.pkl,96.19855764618171
Children,Page,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Home/Page/MVI_4920.pkl,96.20994012979327
There,Cow,../all_outputs/output_ssl_small/There/4-4-w05920221216135549.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_3075.pkl,96.23630217298852
Dialog box,Actor,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Jobs/Actor/MVI_8921.pkl,96.2629962184853
English,Box,../all_outputs/output_ssl_small/English/1-5-w02520221103122537.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_8844.pkl,96.3611715108158
Staying,Bill,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_8673.pkl,96.37889984925646
Age,Fish,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_3093.pkl,96.56648469644098
There,tight,../all_outputs/output_ssl_small/There/4-1-w05920221216135522.mp4_1.pkl,../all_outputs/output_include/Adjectives/tight/MVI_9649.pkl,96.59074920818851
See?,Bill,../all_outputs/output_ssl_small/See?/4-2-w05520221216134831.mp4_1.pkl,../all_outputs/output_include/Society/Bill/MVI_8673.pkl,96.59295994516383
Video,Cow,../all_outputs/output_ssl_small/Video/2-2-w02220221110102210.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_2991.pkl,96.60882334043019
Learn?,Friday,../all_outputs/output_ssl_small/Learn?/4-2-w05220221216134347.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Friday/MVI_5023.pkl,96.60907852122705
Hello,Ground,../all_outputs/output_ssl_small/Hello/4-5-w03920221216132418.mp4_1.pkl,../all_outputs/output_include/Places/Ground/MVI_3578.pkl,96.61039581794957
Children,Bag,../all_outputs/output_ssl_small/Children/4-4-w01720221216121840.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_4941.pkl,96.62661679354385
Hello,Week,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5486.pkl,96.74371660514764
w064,Bag,../all_outputs/output_ssl_small/w064/2-4-w06420221110112958.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_8840.pkl,96.75377174792305
Thank_You,Laptop,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_9108.pkl,96.85754070631981
Hello,President,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/People/President/MVI_5128.pkl,96.8973888601826
Hello,Alright,../all_outputs/output_ssl_small/Hello/4-5-w03920221216132418.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_0043.pkl,96.92839512339906
Age,Paper,../all_outputs/output_ssl_small/Age/1-3-w02820221103122816.mp4_1.pkl,../all_outputs/output_include/Home/Paper/MVI_8827.pkl,96.97361994412415
Age,T-Shirt,../all_outputs/output_ssl_small/Age/2-4-w02820221110103314.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_5023.pkl,97.04845889927044
Thank_You,Cow,../all_outputs/output_ssl_small/Thank_You/4-3-w04720221216133242.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_3075.pkl,97.05361283669322
Learn?,Attack,../all_outputs/output_ssl_small/Learn?/4-2-w05220221216134347.mp4_1.pkl,../all_outputs/output_include/Society/Attack/MVI_8966.pkl,97.12254746279501
Read,Cow,../all_outputs/output_ssl_small/Read/1-3-w04620221103114623.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_2991.pkl,97.16948879854226
Hello,Wednesday,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Wednesday/MVI_9150.pkl,97.262103712797
Children,Monday,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Monday/MVI_5447.pkl,97.44424374076908
Children,Grey,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/Colours/Grey/MVI_8621.pkl,97.64383575044911
Big,Author,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Jobs/Author/MVI_5358.pkl,97.64528569784069
Big,healthy,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Adjectives/healthy/MVI_9446.pkl,97.68426553976504
English,Letter,../all_outputs/output_ssl_small/English/1-5-w02520221103122537.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8822.pkl,97.68818085312802
English,Fish,../all_outputs/output_ssl_small/English/2-5-w02520221110102953.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_8566.pkl,97.71682649094187
See,Bed,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Home/Bed/MVI_9007.pkl,97.78552882220073
See?,Week,../all_outputs/output_ssl_small/See?/4-2-w05520221216134831.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5482.pkl,97.83785111498206
Do,Yellow,../all_outputs/output_ssl_small/Do/4-1-w03720221216132028.mp4_1.pkl,../all_outputs/output_include/Colours/Yellow/MVI_4029.pkl,97.86336676873061
What,Clock,../all_outputs/output_ssl_small/What/5-4-w05020221216134110.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_4959.pkl,97.86382388209205
Make,Manager,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_5363.pkl,97.88025553767098
Big,Cow,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_2991.pkl,97.88235525802763
My,Brown,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Colours/Brown/MVI_5050.pkl,97.91328226074101
My,Laptop,../all_outputs/output_ssl_small/My/2-1-w03020221110103507.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_9108.pkl,97.92805714154856
Start,Radio,../all_outputs/output_ssl_small/Start/2-3-w04520221110105736.mp4_1.pkl,../all_outputs/output_include/Electronics/Radio/MVI_5419.pkl,97.94834461224589
Sinhala,Cow,../all_outputs/output_ssl_small/Sinhala/3-5-w01820221216121748.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_8569.pkl,97.95539361414465
Big,Week,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5486.pkl,98.05109142405747
Thank_You,Time,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Time/MVI_9202.pkl,98.05785905042012
Thank_You,T-Shirt,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_3850.pkl,98.11001053140079
Dialog box,Book,../all_outputs/output_ssl_small/Dialog box/3-2-w02420221216123403.mp4_1.pkl,../all_outputs/output_include/Home/Book/MVI_8804.pkl,98.1123598718055
Children,Family,../all_outputs/output_ssl_small/Children/4-1-w01720221216121716.mp4_1.pkl,../all_outputs/output_include/People/Family/MVI_3788.pkl,98.1152105905466
Tuesday,Horse,../all_outputs/output_ssl_small/Tuesday/4-3-w02720221216124035.mp4_1.pkl,../all_outputs/output_include/Animals/Horse/MVI_4166.pkl,98.18714295948162
My,Cat,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Animals/Cat/MVI_3006.pkl,98.19249728674237
Children,Week,../all_outputs/output_ssl_small/Children/1-2-w01720221103121056.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5486.pkl,98.20103967684322
See,Letter,../all_outputs/output_ssl_small/See/3-3-w04020221216132449.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8824.pkl,98.30805984735453
Staying,Cow,../all_outputs/output_ssl_small/Staying/4-3-w03220221216124636.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_2991.pkl,98.35615147349422
See,happy,../all_outputs/output_ssl_small/See/1-1-w04020221103113749.mp4_1.pkl,../all_outputs/output_include/Adjectives/happy/MVI_9542.pkl,98.39611405618183
Big,Horse,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Animals/Horse/MVI_3022.pkl,98.40099664955055
Tomorrow,Fish,../all_outputs/output_ssl_small/Tomorrow/1-5-w01520221103112345.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_3093.pkl,98.48778684496979
Teach,Letter,../all_outputs/output_ssl_small/Teach/1-3-w03320221103112630.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8824.pkl,98.50614397576737
Big,Team,../all_outputs/output_ssl_small/Big/4-5-w01020221216120950.mp4_1.pkl,../all_outputs/output_include/Society/Team/MVI_4278.pkl,98.51808656035887
Read,Bank,../all_outputs/output_ssl_small/Read/1-4-w04620221103114631.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,98.5190030436433
Thank_You,Alright,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/Greetings/Alright/MVI_0043.pkl,98.54160995111818
Hello,hot,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Adjectives/hot/MVI_5216.pkl,98.5921849684013
Make,Week,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5482.pkl,98.59507698394715
Read,Market,../all_outputs/output_ssl_small/Read/3-2-w04620221216133123.mp4_1.pkl,../all_outputs/output_include/Places/Market/MVI_3489.pkl,98.67853747170575
Make,Bag,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Home/Bag/MVI_4941.pkl,98.71895505570261
Go,Medicine,../all_outputs/output_ssl_small/Go/1-5-w03620221103113229.mp4_1.pkl,../all_outputs/output_include/Society/Medicine/MVI_8668.pkl,98.8746360775339
See,Computer,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Electronics/Computer/MVI_4972.pkl,98.95499496957272
Thank_You,Letter,../all_outputs/output_ssl_small/Thank_You/1-3-w04720221103114732.mp4_1.pkl,../all_outputs/output_include/Home/Letter/MVI_8822.pkl,98.96318742389225
Hello,Kitchen,../all_outputs/output_ssl_small/Hello/4-2-w03920221216132353.mp4_1.pkl,../all_outputs/output_include/Home/Kitchen/MVI_9023.pkl,98.98676191548532
Big,Laptop,../all_outputs/output_ssl_small/Big/2-3-w01020221110100804.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4546.pkl,98.99322942067532
Make,Clock,../all_outputs/output_ssl_small/Make/3-3-w03820221216132308.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_4959.pkl,99.09066920079545
My,Bank,../all_outputs/output_ssl_small/My/2-3-w03020221110103526.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,99.11348875368078
Understand,Fish,../all_outputs/output_ssl_small/Understand/5-2-w06120221216135808.mp4_1.pkl,../all_outputs/output_include/Animals/Fish/MVI_8565.pkl,99.16442766921962
Sinhala,Box,../all_outputs/output_ssl_small/Sinhala/2-5-w01820221110101612.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4437.pkl,99.20005765462855
Read,T-Shirt,../all_outputs/output_ssl_small/Read/3-2-w04620221216133123.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_3850.pkl,99.20398774727782
Good,Bank,../all_outputs/output_ssl_small/Good/2-5-w01120221110100916.mp4_1.pkl,../all_outputs/output_include/Places/Bank/MVI_3661.pkl,99.23116102280399
Mother,Gun,../all_outputs/output_ssl_small/Mother/4-2-w00420221216120023.mp4_1.pkl,../all_outputs/output_include/Society/Gun/MVI_8720.pkl,99.27744449783665
Age,Laptop,../all_outputs/output_ssl_small/Age/4-2-w02820221216124135.mp4_1.pkl,../all_outputs/output_include/Electronics/Laptop/MVI_4546.pkl,99.35421906537033
Staying,Reporter,../all_outputs/output_ssl_small/Staying/3-2-w03220221216131407.mp4_1.pkl,../all_outputs/output_include/Jobs/Reporter/MVI_4513.pkl,99.38297255036038
See,Chair,../all_outputs/output_ssl_small/See/3-2-w04020221216132441.mp4_1.pkl,../all_outputs/output_include/Home/Chair/MVI_8756.pkl,99.39228334323882
Good,Box,../all_outputs/output_ssl_small/Good/3-3-w01120221216120941.mp4_1.pkl,../all_outputs/output_include/Home/Box/MVI_4437.pkl,99.48972168828375
w064,Cow,../all_outputs/output_ssl_small/w064/1-5-w06420221103120953.mp4_1.pkl,../all_outputs/output_include/Animals/Cow/MVI_3075.pkl,99.5479618500134
Staying,Book,../all_outputs/output_ssl_small/Staying/3-2-w03220221216131407.mp4_1.pkl,../all_outputs/output_include/Home/Book/MVI_4400.pkl,99.58783584763192
Thank_You,Tool,../all_outputs/output_ssl_small/Thank_You/4-3-w04720221216133242.mp4_1.pkl,../all_outputs/output_include/Home/Tool/MVI_4958.pkl,99.67070514565273
Video,Week,../all_outputs/output_ssl_small/Video/1-4-w02220221103121920.mp4_1.pkl,../all_outputs/output_include/Days_and_Time/Week/MVI_5482.pkl,99.74180041396274
w064,T-Shirt,../all_outputs/output_ssl_small/w064/3-5-w06420221216140315.mp4_1.pkl,../all_outputs/output_include/Clothes/T-Shirt/MVI_4202.pkl,99.76896483898442
Thank_You,Manager,../all_outputs/output_ssl_small/Thank_You/4-3-w04720221216133242.mp4_1.pkl,../all_outputs/output_include/Jobs/Manager/MVI_4785.pkl,99.78517760377696
Hello,Clock,../all_outputs/output_ssl_small/Hello/3-4-w03920221216132406.mp4_1.pkl,../all_outputs/output_include/Electronics/Clock/MVI_4959.pkl,99.80066218240448
Thank_You,Window,../all_outputs/output_ssl_small/Thank_You/1-5-w04720221103114751.mp4_1.pkl,../all_outputs/output_include/Home/Window/MVI_4883.pkl,99.82128783367934
Go,Newspaper,../all_outputs/output_ssl_small/Go/2-5-w03620221110104518.mp4_1.pkl,../all_outputs/output_include/Society/Newspaper/MVI_8714.pkl,99.83220777744424
